2.49508	-0.615009	0.458417
2.49598	-0.612787	0.456963
2.49701	-0.610372	0.455414
2.49813	-0.607862	0.453832
2.49934	-0.605282	0.452229
2.50061	-0.602682	0.450632
2.50191	-0.600167	0.4491
2.50341	-0.597382	0.447413
2.50527	-0.594104	0.445434
2.50754	-0.590334	0.443157
2.51008	-0.586392	0.440767
2.51293	-0.582269	0.438243
2.51612	-0.577974	0.435576
2.51969	-0.573519	0.432752
2.52368	-0.56892	0.429757
2.52813	-0.564202	0.426576
2.53311	-0.559391	0.423191
2.53865	-0.554524	0.419583
2.54482	-0.549646	0.41573
2.55169	-0.54481	0.411608
2.55931	-0.54008	0.407189
2.56775	-0.535531	0.402442
2.57709	-0.531252	0.397332
2.5874	-0.527345	0.391817
2.59876	-0.523927	0.385853
2.61126	-0.521134	0.379388
2.62497	-0.51912	0.37236
2.63998	-0.518061	0.364698
2.65641	-0.518162	0.356316
2.67438	-0.519671	0.347101
2.69409	-0.522903	0.336893
2.71519	-0.528109	0.325804
2.73643	-0.535132	0.314426
2.759	-0.544551	0.302069
2.77742	-0.553771	0.291747
2.79438	-0.563542	0.282031
2.81144	-0.574689	0.272031
2.82699	-0.586102	0.262692
2.84114	-0.597622	0.25399
2.85397	-0.609129	0.245894
2.86559	-0.620507	0.23838
2.87499	-0.630475	0.232146
2.88444	-0.641277	0.225714
2.89204	-0.650595	0.220408
2.8989	-0.659571	0.215488
2.90507	-0.668164	0.210939
2.91062	-0.676358	0.206735
2.9156	-0.684149	0.202849
2.92006	-0.691532	0.199257
2.92405	-0.698511	0.195935
2.92762	-0.705092	0.192863
2.93081	-0.711285	0.190018
2.93366	-0.7171	0.187383
2.9362	-0.722551	0.184939
2.93846	-0.727651	0.182672
2.94048	-0.732418	0.180564
2.94228	-0.736865	0.178604
2.94388	-0.741009	0.176778
2.9453	-0.744867	0.175076
2.94657	-0.748454	0.173486
2.94769	-0.751786	0.171998
2.94869	-0.754879	0.170606
2.94958	-0.757747	0.169299
2.95037	-0.760405	0.168072
2.95108	-0.762867	0.166917
2.9517	-0.765146	0.165828
2.95226	-0.767255	0.164801
2.95275	-0.769204	0.163829
2.95319	-0.771006	0.162908
2.95358	-0.772671	0.162034
2.95393	-0.77421	0.161204
2.95424	-0.77563	0.160412
2.95451	-0.776942	0.159656
2.95476	-0.778154	0.158933
2.95498	-0.779273	0.158239
2.95517	-0.780306	0.157571
2.95535	-0.78126	0.156927
2.95551	-0.782142	0.156303
2.95565	-0.782958	0.155697
2.95578	-0.783713	0.155105
2.95591	-0.784492	0.154455
2.95603	-0.785207	0.153814
2.95612	-0.785763	0.153278
2.95619	-0.786255	0.152767
2.95626	-0.786696	0.152273
2.95633	-0.787091	0.151791
2.95639	-0.787483	0.151264
2.95645	-0.787826	0.150747
2.9565	-0.788127	0.150231
2.95655	-0.788389	0.149705
2.9566	-0.788616	0.149154
2.95664	-0.788765	0.148699
2.95667	-0.788863	0.148322
2.9567	-0.788927	0.148004
2.95672	-0.78897	0.147721
2.95674	-0.788999	0.14743
2.95677	-0.789015	0.147121
2.95679	-0.789014	0.146804
2.95682	-0.788994	0.146459
2.95685	-0.788951	0.14609
2.95688	-0.788877	0.145686
2.95692	-0.788759	0.145227
2.95696	-0.788606	0.144768
2.957	-0.788412	0.144294
2.95705	-0.788169	0.143797
2.9571	-0.787874	0.143281
2.95716	-0.787535	0.142762
2.95722	-0.787166	0.142258
2.95729	-0.786774	0.141772
2.95736	-0.78636	0.141301
2.95743	-0.785923	0.140838
2.9575	-0.78546	0.140379
2.95759	-0.78497	0.139922
2.95767	-0.784449	0.139462
2.95777	-0.783896	0.138998
2.95787	-0.783309	0.138527
2.95799	-0.782685	0.138049
2.95811	-0.782022	0.137562
2.95824	-0.781319	0.137064
2.95838	-0.780572	0.136555
2.95854	-0.779779	0.136033
2.95871	-0.778939	0.135496
2.9589	-0.778049	0.134945
2.95911	-0.777107	0.134378
2.95933	-0.77611	0.133794
2.95957	-0.775057	0.133192
2.95984	-0.773946	0.132571
2.96012	-0.772775	0.131931
2.96043	-0.771543	0.131271
2.96077	-0.770248	0.130591
2.96114	-0.768891	0.129889
2.96153	-0.76747	0.129165
2.96196	-0.765986	0.12842
2.96242	-0.764441	0.127653
2.96291	-0.762837	0.126866
2.96344	-0.761176	0.126058
2.964	-0.759466	0.125233
2.96459	-0.757712	0.124392
2.96521	-0.755925	0.123539
2.96586	-0.754119	0.122681
2.96653	-0.752314	0.121825
2.9672	-0.75054	0.120985
2.96786	-0.748851	0.120186
2.96848	-0.747294	0.119449
2.96923	-0.745493	0.118595
2.97008	-0.743479	0.117638
2.97104	-0.74126	0.116581
2.97213	-0.73884	0.115423
2.97335	-0.736216	0.11416
2.97471	-0.733385	0.112786
2.97624	-0.730341	0.111295
2.97793	-0.727078	0.109679
2.97983	-0.723591	0.107928
2.98193	-0.719876	0.106033
2.98427	-0.715926	0.103982
2.98686	-0.711742	0.101764
2.98974	-0.707322	0.0993648
2.99293	-0.702671	0.0967725
2.99646	-0.697773	0.093961
3.00038	-0.692639	0.0909148
3.00472	-0.687282	0.0876182
3.0095	-0.681724	0.0840565
3.01475	-0.675991	0.0802165
3.02049	-0.670121	0.0760878
3.02675	-0.664157	0.0716639
3.03353	-0.65815	0.0669437
3.04082	-0.65216	0.0619329
3.04862	-0.646252	0.0566464
3.05686	-0.640498	0.0511102
3.06551	-0.634973	0.0453653
3.07445	-0.629755	0.0394728
3.08353	-0.624926	0.0335231
3.09255	-0.62058	0.0276588
3.10107	-0.616849	0.0221412
3.11002	-0.613303	0.0163676
